x1, y1, x2, y2, d, a, t
46, 57, 35, 32, 27.313, 0.415, 159
104, 69, 105, 64, 4.347, -0.261, 159
74, 71, 81, 80, 11.402, -2.481, 159
60, 75, 134, 89, 76.245, -1.767, 159
80, 75, 76, 90, 15.524, 2.881, 159
77, 81, 121, 98, 47.502, -1.946, 159
139, 89, 143, 90, 4.123, -1.816, 159
135, 90, 140, 87, 5.831, -1.030, 159
75, 92, 107, 103, 34.843, -1.913, 159
141, 93, 92, 106, 50.895, 1.849, 159
90, 94, 97, 95, 7.988, -1.701, 159
93, 96, 92, 97, 1.400, 2.413, 159
82, 98, 43, 55, 58.052, 0.737, 159
120, 98, 61, 128, 65.444, 2.050, 159
114, 108, 107, 105, 7.337, 1.210, 159
58, 112, 94, 99, 38.275, -1.224, 159
160, 112, 153, 125, 14.765, 2.648, 159
148, 117, 138, 123, 11.918, 2.182, 159
52, 120, 131, 88, 85.235, -1.186, 159
148, 120, 147, 119, 1.414, 0.785, 159
52, 122, 90, 82, 55.172, -0.760, 159
151, 124, 37, 134, 114.274, 1.662, 159
152, 129, 39, 137, 113.283, 1.641, 159
32, 130, 93, 104, 66.708, -1.177, 159
156, 130, 74, 92, 90.377, 1.137, 159
159, 130, 93, 98, 72.634, 1.121, 159
40, 131, 96, 108, 60.984, -1.184, 159
38, 133, 53, 129, 15.935, -1.356, 159
36, 135, 115, 72, 101.201, -0.899, 159
112, 145, 80, 80, 71.594, 0.453, 159
121, 152, 96, 107, 51.478, 0.507, 159
124, 153, 34, 142, 90.670, 1.449, 159
135, 153, 122, 100, 54.193, 0.229, 159
109, 156, 93, 96, 62.097, 0.261, 159
52, 49, 43, 46, 9.895, 1.326, 159
80, 61, 105, 72, 26.976, -1.983, 159
76, 81, 76, 80, 1.789, 0.464, 159
134, 87, 88, 77, 47.595, 1.346, 159
139, 88, 147, 85, 9.139, -1.166, 159
134, 90, 132, 88, 2.683, 1.107, 159
140, 92, 125, 104, 19.280, 2.216, 159
90, 93, 100, 97, 11.384, -1.893, 159
93, 96, 106, 65, 33.388, -0.381, 159
52, 105, 105, 64, 66.727, -0.913, 159
114, 108, 106, 102, 9.207, 0.864, 159
152, 108, 99, 106, 53.437, 1.533, 159
57, 109, 98, 105, 40.959, -1.483, 159
90, 109, 77, 82, 29.984, 0.443, 159
148, 109, 90, 97, 60.052, 1.366, 159
152, 116, 94, 104, 59.702, 1.362, 159
147, 117, 84, 99, 65.537, 1.291, 159
152, 118, 93, 102, 61.730, 1.295, 159
52, 121, 88, 107, 37.956, -1.187, 159
150, 124, 96, 105, 57.024, 1.218, 159
111, 145, 79, 81, 71.590, 0.465, 159
59, 51, 136, 87, 84.611, -1.999, 159
46, 56, 43, 55, 3.036, 1.249, 159
59, 76, 138, 124, 92.655, -2.121, 159
83, 76, 92, 97, 23.264, -2.761, 159
138, 89, 135, 90, 2.736, 1.837, 159
133, 90, 136, 90, 2.201, -1.238, 159
139, 92, 62, 127, 85.307, 2.003, 159
89, 93, 89, 77, 15.850, -0.036, 159
51, 100, 121, 89, 70.159, -1.402, 159
89, 105, 48, 129, 47.993, 2.106, 159
53, 120, 138, 124, 84.775, -1.607, 159
79, 60, 90, 63, 11.595, -1.822, 159
58, 76, 118, 92, 62.239, -1.837, 159
101, 101, 90, 79, 25.373, 0.459, 159
88, 105, 97, 72, 34.813, -0.285, 159
91, 93, 121, 99, 30.300, -1.760, 159
92, 94, 43, 47, 68.332, 0.801, 159
104, 102, 92, 99, 12.869, 1.334, 159
35, 32, 155, 100, 137.928, -2.086, 160
43, 55, 146, 77, 105.323, -1.781, 160
115, 72, 53, 145, 95.776, 2.437, 160
136, 87, 87, 80, 49.497, 1.429, 160
146, 88, 53, 87, 92.720, 1.569, 160
121, 89, 109, 140, 52.737, 2.916, 160
151, 89, 122, 82, 29.290, 1.363, 160
76, 90, 128, 100, 52.953, -1.761, 160
74, 92, 134, 104, 61.660, -1.773, 160
98, 95, 92, 94, 5.604, 1.535, 160
92, 99, 111, 95, 19.416, -1.363, 160
94, 99, 120, 83, 30.529, -1.019, 160
93, 102, 100, 109, 10.779, -2.333, 160
94, 104, 96, 103, 2.786, -1.456, 160
99, 106, 100, 93, 12.530, -0.144, 160
88, 107, 92, 109, 4.823, -2.101, 160
93, 108, 97, 103, 6.209, -0.801, 160
134, 113, 63, 124, 70.988, 1.732, 160
112, 115, 66, 127, 47.539, 1.826, 160
156, 116, 136, 84, 36.895, 0.556, 160
147, 119, 133, 103, 20.716, 0.738, 160
152, 122, 63, 129, 88.391, 1.657, 160
35, 124, 125, 116, 90.355, -1.482, 160
138, 124, 103, 79, 57.009, 0.661, 160
153, 125, 158, 127, 5.385, -1.951, 160
44, 128, 70, 127, 26.848, -1.566, 160
155, 131, 157, 135, 4.472, -2.678, 160
37, 134, 105, 103, 75.197, -1.149, 160
39, 137, 136, 84, 110.784, -1.082, 160
34, 142, 101, 109, 74.686, -1.113, 160
91, 62, 76, 128, 67.338, 2.914, 160
93, 72, 134, 89, 44.888, -1.980, 160
115, 72, 52, 145, 96.187, 2.436, 160
80, 80, 148, 130, 84.963, -2.206, 160
147, 85, 150, 82, 3.394, -0.785, 160
135, 90, 53, 88, 82.053, 1.548, 160
98, 94, 102, 93, 4.025, -1.107, 160
100, 97, 94, 102, 8.323, 2.185, 160
93, 98, 112, 97, 19.237, -1.508, 160
121, 98, 122, 121, 22.614, -3.106, 160
93, 104, 94, 109, 5.175, -2.956, 160
98, 105, 99, 103, 2.668, -0.227, 160
133, 112, 105, 102, 30.000, 1.211, 160
151, 122, 94, 97, 62.586, 1.153, 160
138, 124, 35, 125, 103.000, 1.573, 160
152, 126, 106, 103, 51.788, 1.111, 160
52, 128, 43, 62, 66.695, 0.144, 160
48, 129, 70, 128, 22.606, -1.507, 160
37, 134, 96, 107, 64.871, -1.135, 160
39, 138, 96, 96, 70.486, -0.946, 160
90, 63, 131, 102, 55.817, -2.335, 160
105, 72, 92, 95, 26.435, 2.629, 160
80, 80, 148, 126, 81.874, -2.158, 160
133, 89, 135, 90, 1.828, -1.976, 160
97, 95, 113, 97, 16.100, -1.751, 160
120, 99, 140, 92, 20.648, -1.227, 160
96, 105, 93, 111, 7.091, 2.723, 160
108, 106, 108, 93, 13.560, 0.000, 160
92, 108, 40, 104, 52.313, 1.494, 160
96, 108, 108, 95, 17.926, -0.763, 160
132, 113, 98, 100, 36.581, 1.192, 160
44, 136, 110, 111, 70.268, -1.195, 160
89, 62, 43, 52, 47.595, 1.372, 160
110, 70, 44, 53, 68.942, 1.309, 160
79, 81, 141, 87, 61.783, -1.665, 160
122, 89, 94, 97, 29.036, 1.821, 160
134, 89, 141, 92, 6.742, -1.920, 160
91, 98, 98, 109, 12.690, -2.575, 160
110, 100, 126, 90, 18.492, -0.985, 160
122, 100, 89, 78, 39.786, 1.002, 160
91, 107, 135, 90, 46.753, -1.212, 160
53, 129, 112, 119, 59.660, -1.396, 160
124, 99, 126, 103, 4.637, -2.678, 160
87, 101, 93, 95, 8.863, -0.730, 160
77, 82, 109, 94, 34.658, -1.938, 160
92, 97, 95, 97, 3.344, -1.695, 160
84, 99, 100, 111, 20.198, -2.211, 160
106, 102, 125, 103, 18.029, -1.625, 160
92, 106, 112, 120, 24.472, -2.131, 160
157, 75, 61, 53, 97.529, 1.346, 161
103, 79, 47, 73, 56.321, 1.464, 161
87, 80, 59, 50, 40.718, 0.757, 161
120, 83, 118, 51, 31.219, 0.062, 161
141, 87, 82, 122, 68.148, 2.122, 161
130, 88, 85, 109, 49.563, 2.013, 161
102, 93, 60, 122, 51.039, 2.175, 161
108, 93, 106, 92, 1.369, 0.822, 161
111, 93, 83, 122, 40.243, 2.390, 161
93, 95, 78, 103, 17.095, 2.071, 161
111, 95, 104, 103, 10.630, 2.423, 161
96, 97, 77, 124, 33.015, 2.528, 161
113, 97, 87, 43, 59.495, 0.441, 161
131, 102, 123, 97, 8.820, 0.995, 161
99, 103, 80, 109, 19.457, 1.908, 161
106, 103, 114, 48, 55.579, -0.144, 161
125, 103, 126, 59, 43.994, -0.039, 161
40, 104, 92, 103, 52.161, -1.565, 161
91, 104, 69, 60, 49.193, 0.464, 161
122, 104, 47, 54, 90.139, 0.983, 161
135, 104, 36, 74, 103.446, 1.277, 161
96, 107, 121, 50, 61.956, -0.419, 161
101, 109, 108, 46, 63.308, -0.111, 161
106, 109, 82, 80, 36.827, 0.682, 161
94, 111, 126, 126, 35.533, -2.011, 161
101, 111, 107, 116, 8.535, -2.214, 161
110, 111, 117, 84, 27.377, -0.278, 161
112, 112, 123, 125, 17.029, -2.439, 161
159, 118, 35, 56, 138.636, 1.107, 161
35, 125, 98, 95, 69.778, -1.126, 161
149, 126, 103, 112, 47.340, 1.278, 161
66, 127, 144, 124, 78.031, -1.543, 161
158, 127, 126, 91, 47.663, 0.722, 161
76, 128, 119, 55, 84.723, -0.532, 161
157, 135, 128, 127, 29.645, 1.305, 161
53, 145, 39, 67, 78.946, 0.171, 161
43, 52, 40, 139, 86.433, 3.114, 161
43, 62, 102, 33, 65.740, -1.107, 161
121, 82, 102, 102, 27.155, 2.369, 161
150, 82, 148, 91, 8.485, 3.000, 161
138, 85, 37, 46, 108.340, 1.201, 161
68, 88, 39, 63, 39.115, 0.851, 161
126, 90, 125, 89, 1.414, 0.785, 161
135, 90, 95, 31, 71.620, 0.603, 161
140, 92, 73, 67, 71.770, 1.212, 161
92, 94, 62, 53, 51.686, 0.629, 161
110, 94, 133, 90, 23.104, -1.362, 161
96, 97, 65, 51, 55.637, 0.591, 161
112, 97, 73, 125, 48.350, 2.190, 161
98, 100, 81, 103, 16.971, 1.713, 161
102, 100, 33, 50, 85.683, 0.936, 161
138, 102, 45, 67, 98.736, 1.211, 161
98, 103, 122, 118, 28.251, -2.130, 161
105, 103, 80, 105, 24.861, 1.674, 161
121, 103, 69, 60, 67.296, 0.874, 161
124, 103, 87, 44, 70.239, 0.568, 161
96, 106, 92, 100, 7.889, 0.532, 161
93, 109, 93, 97, 12.215, 0.049, 161
66, 127, 154, 124, 88.058, -1.534, 161
57, 128, 106, 104, 54.742, -1.117, 161
148, 130, 47, 72, 117.111, 1.045, 161
109, 140, 66, 61, 89.469, 0.501, 161
52, 145, 48, 40, 105.309, 0.046, 161
136, 84, 115, 100, 26.786, 2.204, 161
53, 87, 60, 122, 35.302, -2.936, 161
135, 90, 89, 105, 48.580, 1.885, 161
92, 95, 50, 128, 53.299, 2.241, 161
95, 96, 81, 109, 18.811, 2.299, 161
99, 100, 99, 51, 49.201, -0.005, 161
105, 102, 81, 108, 24.805, 1.841, 161
97, 103, 95, 50, 53.759, 0.054, 161
133, 103, 151, 109, 18.140, -1.880, 161
92, 109, 91, 97, 12.278, 0.078, 161
70, 128, 156, 126, 85.467, -1.546, 161
63, 129, 122, 96, 67.807, -1.065, 161
53, 88, 118, 96, 64.911, -1.692, 161
134, 89, 118, 84, 17.407, 1.286, 161
108, 95, 51, 99, 57.445, 1.650, 161
114, 98, 109, 44, 54.729, 0.092, 161
98, 100, 99, 51, 48.392, -0.018, 161
120, 101, 58, 131, 68.795, 2.012, 161
126, 101, 130, 49, 52.957, -0.088, 161
133, 103, 37, 45, 112.079, 1.026, 161
101, 108, 38, 56, 82.410, 0.881, 161
63, 124, 46, 46, 79.485, 0.217, 161
60, 127, 42, 68, 62.277, 0.301, 161
70, 127, 102, 102, 40.495, -0.878, 161
89, 78, 114, 40, 46.065, -0.569, 161
122, 82, 134, 130, 48.479, -2.899, 161
120, 101, 66, 50, 74.439, 0.812, 161
109, 94, 140, 126, 43.816, -2.371, 161
94, 97, 119, 48, 54.798, -0.462, 161
102, 97, 109, 40, 57.470, -0.122, 161
94, 109, 116, 101, 22.960, -1.220, 161
95, 31, 105, 91, 61.472, -2.971, 162
137, 134, 34, 50, 132.910, 0.887, 162
135, 128, 135, 86, 41.602, -0.009, 162
132, 127, 141, 89, 38.807, -0.237, 162
40, 43, 93, 91, 71.897, -2.306, 162
128, 127, 133, 80, 46.736, -0.127, 162
109, 44, 43, 58, 67.444, 1.792, 162
37, 46, 130, 38, 94.107, -1.490, 162
108, 46, 46, 76, 68.513, 2.037, 162
111, 47, 44, 125, 102.623, 2.438, 162
114, 48, 72, 66, 45.695, 1.976, 162
159, 126, 62, 43, 127.230, 0.862, 162
33, 50, 48, 63, 20.247, -2.307, 162
140, 126, 114, 105, 33.048, 0.906, 162
121, 50, 76, 63, 46.635, 1.861, 162
49, 53, 62, 44, 15.811, -0.965, 162
35, 56, 112, 41, 78.447, -1.378, 162
74, 125, 93, 116, 21.404, -1.157, 162
44, 58, 33, 66, 13.601, 2.200, 162
47, 58, 109, 132, 96.669, -2.443, 162
35, 59, 48, 64, 15.117, -1.965, 162
154, 124, 154, 127, 3.000, 3.142, 162
39, 63, 72, 90, 43.098, -2.269, 162
69, 122, 119, 38, 97.755, -0.537, 162
38, 68, 56, 36, 36.715, -0.512, 162
35, 69, 49, 64, 14.866, -1.228, 162
33, 72, 48, 50, 26.298, -0.607, 162
81, 109, 84, 108, 3.675, -1.534, 162
83, 106, 110, 37, 74.055, -0.379, 162
130, 78, 112, 45, 37.590, 0.499, 162
80, 104, 78, 74, 29.667, 0.067, 162
130, 81, 101, 97, 32.819, 2.096, 162
78, 104, 102, 94, 25.811, -1.196, 162
119, 85, 69, 59, 56.231, 1.091, 162
123, 85, 79, 42, 61.522, 0.797, 162
130, 85, 133, 95, 10.440, -2.850, 162
92, 103, 82, 68, 36.401, 0.278, 162
133, 90, 143, 135, 46.098, -2.923, 162
127, 91, 142, 84, 16.691, -1.201, 162
98, 95, 114, 118, 28.206, -2.536, 162
93, 97, 103, 107, 15.208, -2.363, 162
123, 97, 133, 94, 10.435, -1.358, 162
108, 91, 116, 92, 8.062, -1.695, 162
90, 31, 56, 52, 39.962, 2.124, 162
95, 34, 119, 95, 65.781, -2.760, 162
109, 40, 122, 31, 15.811, -0.965, 162
119, 48, 33, 61, 86.977, 1.721, 162
47, 73, 104, 88, 59.535, -1.839, 162
110, 96, 104, 98, 6.093, 1.976, 162
41, 134, 85, 104, 53.196, -0.981, 162
145, 103, 55, 54, 102.474, 1.072, 162
146, 83, 135, 87, 11.705, 1.920, 162
64, 56, 105, 106, 65.170, -2.459, 162
151, 109, 105, 105, 45.527, 1.496, 162
135, 87, 104, 85, 31.064, 1.506, 162
114, 39, 56, 50, 58.925, 1.748, 162
37, 45, 120, 103, 101.927, -2.177, 162
108, 45, 48, 53, 60.455, 1.694, 162
46, 46, 104, 85, 69.227, -2.159, 162
112, 46, 105, 98, 51.791, 2.990, 162
39, 48, 122, 103, 99.732, -2.163, 162
118, 48, 31, 47, 87.806, 1.559, 162
45, 49, 58, 42, 14.339, -1.045, 162
121, 50, 53, 58, 68.146, 1.694, 162
39, 51, 84, 109, 73.505, -2.477, 162
99, 51, 76, 64, 26.659, 2.055, 162
117, 52, 128, 44, 13.682, -0.910, 162
38, 56, 112, 101, 86.828, -2.123, 162
105, 56, 51, 72, 55.978, 1.853, 162
43, 57, 114, 93, 79.340, -2.038, 162
126, 58, 40, 40, 88.031, 1.356, 162
69, 60, 45, 124, 69.102, 2.787, 162
39, 67, 56, 61, 17.381, -1.262, 162
45, 67, 57, 60, 13.994, -1.030, 162
152, 67, 77, 74, 75.034, 1.673, 162
90, 80, 111, 97, 26.769, -2.240, 162
124, 88, 150, 133, 51.053, -2.625, 162
98, 94, 96, 90, 5.367, 0.464, 162
110, 96, 108, 92, 4.665, 0.540, 162
123, 97, 132, 95, 9.139, -1.332, 162
102, 102, 106, 105, 5.000, -2.214, 162
145, 103, 138, 91, 13.994, 0.540, 162
106, 104, 105, 107, 3.070, 2.671, 162
80, 109, 85, 105, 5.762, -0.930, 162
85, 109, 96, 92, 20.435, -0.585, 162
151, 109, 55, 54, 110.739, 1.049, 162
105, 111, 94, 121, 14.450, 2.297, 162
127, 114, 33, 45, 116.767, 0.939, 162
74, 120, 128, 91, 60.942, -1.075, 162
128, 127, 106, 94, 38.940, 0.588, 162
132, 127, 101, 91, 47.660, 0.708, 162
51, 128, 55, 114, 14.820, -0.252, 162
134, 128, 69, 58, 95.458, 0.753, 162
130, 132, 133, 133, 3.663, -2.122, 162
42, 134, 125, 95, 91.877, -1.128, 162
40, 139, 42, 55, 84.009, -0.014, 162
88, 139, 62, 46, 96.097, 0.278, 162
47, 46, 60, 38, 14.654, -1.019, 162
108, 46, 75, 63, 36.834, 2.067, 162
96, 48, 110, 40, 16.135, -1.041, 162
59, 50, 106, 92, 63.262, -2.292, 162
66, 50, 38, 63, 30.811, 2.014, 162
112, 50, 87, 104, 59.702, 2.705, 162
99, 51, 111, 45, 13.739, -1.099, 162
118, 51, 46, 63, 72.939, 1.724, 162
47, 72, 114, 106, 74.670, -2.044, 162
128, 80, 61, 53, 72.625, 1.180, 162
118, 84, 146, 134, 56.431, -2.624, 162
102, 102, 120, 94, 19.255, -1.174, 162
92, 103, 105, 85, 23.088, -0.630, 162
103, 112, 113, 109, 10.483, -1.292, 162
120, 119, 51, 49, 99.335, 0.781, 162
60, 122, 70, 58, 65.100, -0.147, 162
83, 122, 39, 43, 90.563, 0.506, 162
144, 123, 131, 91, 34.656, 0.374, 162
126, 126, 142, 79, 50.167, -0.326, 162
50, 128, 81, 101, 40.453, -0.866, 162
127, 91, 46, 67, 85.213, 1.286, 162
122, 96, 114, 107, 14.034, 2.478, 162
89, 98, 105, 99, 15.288, -1.627, 162
101, 101, 110, 98, 9.306, -1.190, 162
107, 101, 138, 50, 60.209, -0.543, 162
81, 108, 82, 64, 44.072, -0.020, 162
103, 112, 114, 108, 10.929, -1.249, 162
117, 114, 144, 130, 31.348, -2.135, 162
120, 119, 52, 56, 93.562, 0.829, 162
126, 126, 110, 42, 85.679, 0.190, 162
134, 127, 144, 131, 9.732, -1.898, 162
58, 131, 111, 109, 56.819, -1.167, 162
134, 133, 134, 81, 51.840, 0.000, 162
118, 85, 139, 134, 53.664, -2.739, 162
126, 91, 48, 53, 86.323, 1.116, 162
89, 97, 80, 72, 26.849, 0.323, 162
103, 103, 136, 44, 67.695, -0.511, 162
80, 105, 114, 34, 79.033, -0.433, 162
107, 116, 139, 42, 80.488, -0.400, 162
122, 118, 111, 37, 81.984, 0.139, 162
118, 120, 104, 109, 17.423, 0.903, 162
82, 122, 82, 64, 57.543, 0.003, 162
106, 92, 40, 40, 83.729, 0.912, 162
102, 102, 86, 109, 17.192, 2.002, 162
114, 106, 69, 48, 72.579, 0.667, 163
110, 106, 112, 48, 58.034, -0.034, 163
106, 105, 103, 95, 10.440, 0.291, 163
112, 104, 116, 59, 45.177, -0.089, 163
115, 95, 135, 72, 30.717, -0.725, 163
116, 92, 135, 72, 28.003, -0.775, 163
98, 92, 118, 66, 33.296, -0.675, 163
128, 91, 116, 58, 34.226, 0.346, 163
101, 91, 158, 94, 57.079, -1.623, 163
36, 37, 110, 57, 77.233, -1.833, 163
134, 81, 131, 41, 40.112, 0.075, 163
119, 38, 128, 72, 35.212, -2.878, 163
46, 68, 130, 45, 87.709, -1.313, 163
40, 40, 120, 105, 103.457, -2.258, 163
46, 56, 37, 41, 17.493, 0.540, 163
110, 42, 137, 42, 27.000, -1.571, 163
56, 52, 135, 54, 79.025, -1.596, 163
47, 51, 120, 105, 90.802, -2.208, 163
51, 49, 127, 44, 76.339, -1.511, 163
118, 104, 122, 65, 39.205, -0.102, 163
43, 55, 99, 53, 56.386, -1.540, 163
52, 56, 129, 113, 96.737, -2.211, 163
105, 98, 128, 77, 31.145, -0.831, 163
45, 41, 133, 71, 92.973, -1.899, 163
111, 97, 64, 93, 46.864, 1.492, 163
146, 134, 69, 39, 121.443, 0.680, 163
39, 33, 122, 55, 86.607, -1.831, 163
114, 34, 109, 87, 53.235, 3.048, 163
82, 68, 45, 93, 44.654, 2.165, 163
143, 135, 53, 125, 90.245, 1.463, 163
135, 85, 39, 110, 98.723, 1.831, 163
154, 129, 142, 70, 59.549, 0.193, 163
35, 70, 118, 50, 85.361, -1.339, 163
125, 95, 159, 85, 35.440, -1.285, 163
76, 64, 112, 60, 36.222, -1.460, 163
152, 130, 142, 70, 59.911, 0.154, 163
112, 45, 128, 55, 18.868, -2.129, 163
78, 74, 64, 95, 24.838, 2.581, 163
47, 77, 64, 94, 25.173, -2.356, 163
114, 31, 145, 86, 63.700, -2.625, 163
62, 44, 124, 37, 63.167, -1.463, 163
51, 38, 122, 76, 80.434, -2.058, 163
118, 38, 136, 42, 18.356, -1.768, 163
130, 38, 135, 36, 4.837, -1.052, 163
40, 40, 118, 63, 80.329, -1.851, 163
110, 40, 135, 41, 24.601, -1.579, 163
58, 42, 143, 68, 88.123, -1.870, 163
136, 44, 129, 112, 68.301, 3.036, 163
62, 46, 132, 60, 70.841, -1.758, 163
38, 48, 97, 106, 83.498, -2.348, 163
43, 49, 98, 106, 79.780, -2.377, 163
48, 50, 120, 86, 80.498, -2.034, 163
42, 55, 40, 111, 55.836, 3.106, 163
43, 58, 53, 126, 68.137, -2.989, 163
45, 124, 75, 77, 56.118, -0.551, 163
38, 63, 100, 43, 64.953, -1.248, 163
75, 63, 133, 128, 86.268, -2.414, 163
82, 64, 126, 108, 61.094, -2.356, 163
72, 66, 145, 86, 75.690, -1.838, 163
81, 70, 118, 50, 42.426, -1.069, 163
112, 109, 127, 85, 28.059, -0.531, 163
110, 37, 129, 48, 21.508, -2.097, 163
110, 109, 125, 60, 51.321, -0.288, 163
86, 109, 135, 121, 50.642, -1.810, 163
127, 88, 48, 31, 98.048, 0.940, 163
114, 105, 125, 57, 49.829, -0.223, 163
133, 91, 143, 71, 22.452, -0.452, 163
110, 97, 84, 55, 49.778, 0.559, 163
85, 104, 136, 75, 59.093, -1.062, 163
96, 85, 109, 80, 14.046, -1.222, 163
111, 45, 132, 125, 82.370, -2.885, 163
94, 121, 103, 93, 28.993, -0.311, 163
93, 116, 125, 59, 65.527, -0.505, 163
139, 42, 143, 40, 4.294, -1.086, 163
86, 112, 132, 124, 47.153, -1.828, 163
128, 44, 129, 53, 8.759, -2.976, 163
110, 46, 131, 124, 80.961, -2.886, 163
51, 48, 109, 80, 65.737, -2.074, 163
56, 48, 124, 63, 69.880, -1.787, 163
60, 51, 110, 57, 50.728, -1.685, 163
48, 53, 135, 123, 110.742, -2.252, 163
54, 54, 122, 64, 68.427, -1.719, 163
53, 61, 124, 47, 72.277, -1.363, 163
76, 63, 134, 127, 86.307, -2.403, 163
46, 67, 69, 50, 28.947, -0.914, 163
51, 72, 117, 86, 67.224, -1.787, 163
77, 74, 116, 85, 39.679, -1.829, 163
142, 79, 123, 56, 29.653, 0.694, 163
142, 84, 110, 80, 32.936, 1.420, 163
100, 90, 121, 58, 37.882, -0.569, 163
115, 92, 124, 60, 33.562, -0.290, 163
132, 95, 154, 80, 26.255, -0.961, 163
86, 105, 137, 125, 54.365, -1.945, 163
84, 109, 133, 48, 78.115, -0.666, 163
113, 109, 103, 92, 20.492, 0.553, 163
120, 113, 133, 55, 59.981, -0.202, 163
56, 119, 150, 40, 123.002, -0.868, 163
44, 125, 133, 55, 112.934, -0.901, 163
99, 125, 103, 92, 33.103, -0.116, 163
133, 133, 69, 39, 114.997, 0.600, 163
134, 81, 115, 54, 32.948, 0.637, 163
72, 91, 103, 93, 31.152, -1.626, 163
131, 91, 131, 59, 32.545, 0.009, 163
114, 93, 152, 84, 39.078, -1.330, 163
133, 95, 141, 47, 48.199, -0.168, 163
81, 101, 151, 81, 72.883, -1.288, 163
112, 101, 152, 84, 43.917, -1.150, 163
84, 105, 125, 49, 69.341, -0.621, 163
55, 114, 71, 87, 31.276, -0.526, 163
105, 85, 126, 108, 31.375, -2.434, 163
103, 93, 141, 83, 38.699, -1.315, 163
114, 93, 138, 74, 30.414, -0.920, 163
114, 107, 140, 82, 36.343, -0.811, 163
114, 118, 116, 54, 64.238, -0.037, 163
104, 84, 136, 72, 33.919, -1.190, 163
87, 104, 148, 82, 65.416, -1.233, 163
104, 109, 126, 44, 68.544, -0.330, 163
48, 31, 48, 31, 0.000, 0.000, 164
132, 35, 136, 33, 4.472, -1.107, 164
135, 36, 140, 32, 6.403, -0.896, 164
138, 36, 120, 61, 30.968, 2.521, 164
143, 40, 152, 91, 51.788, -2.967, 164
150, 40, 154, 36, 5.657, -0.785, 164
153, 40, 157, 34, 7.211, -0.588, 164
131, 41, 136, 37, 6.403, -0.896, 164
135, 41, 69, 105, 91.932, 2.343, 164
143, 43, 152, 38, 10.296, -1.064, 164
128, 44, 133, 41, 5.831, -1.030, 164
141, 47, 147, 43, 7.616, -1.048, 164
112, 48, 129, 94, 49.041, -2.788, 164
129, 48, 130, 46, 2.236, -0.464, 164
69, 50, 69, 50, 0.000, 0.000, 164
130, 53, 119, 61, 13.762, 2.276, 164
135, 54, 114, 58, 21.542, 1.796, 164
128, 55, 134, 124, 69.747, -3.044, 164
132, 57, 133, 125, 68.307, -3.113, 164
111, 58, 66, 36, 50.090, 1.116, 164
112, 60, 126, 123, 65.515, -2.915, 164
118, 63, 129, 51, 16.279, -0.742, 164
136, 75, 126, 47, 29.732, 0.343, 164
154, 80, 155, 80, 1.000, -1.571, 164
150, 82, 155, 83, 5.099, -1.768, 164
141, 83, 141, 84, 1.166, -2.601, 164
152, 84, 144, 81, 8.352, 1.279, 164
145, 86, 136, 124, 39.051, 2.909, 164
45, 93, 122, 64, 82.377, -1.221, 164
158, 94, 156, 95, 2.236, 2.034, 164
103, 95, 70, 146, 60.653, 2.582, 164
110, 102, 110, 57, 44.409, -0.020, 164
98, 106, 63, 133, 44.204, 2.228, 164
126, 108, 141, 124, 21.932, -2.388, 164
40, 111, 111, 83, 76.322, -1.195, 164
93, 111, 109, 58, 55.362, -0.293, 164
135, 123, 38, 43, 125.298, 0.880, 164
55, 126, 53, 126, 1.865, 1.967, 164
124, 37, 132, 36, 7.299, -1.406, 164
150, 39, 135, 48, 16.671, 2.099, 164
129, 40, 135, 37, 6.997, -1.030, 164
103, 42, 109, 38, 6.997, -1.030, 164
142, 43, 152, 91, 48.951, -2.944, 164
127, 44, 135, 42, 8.736, -1.292, 164
133, 48, 123, 112, 64.997, 2.997, 164
118, 50, 121, 89, 38.663, -3.085, 164
129, 54, 133, 53, 3.544, -1.285, 164
133, 55, 135, 51, 3.994, -0.571, 164
123, 56, 134, 114, 58.723, -2.950, 164
116, 58, 120, 56, 4.327, -0.983, 164
132, 60, 127, 124, 64.548, 3.078, 164
122, 64, 113, 59, 11.045, 1.018, 164
136, 75, 125, 49, 29.100, 0.418, 164
140, 82, 134, 127, 44.661, 2.998, 164
148, 82, 151, 82, 2.400, -1.571, 164
152, 84, 152, 86, 2.040, 2.944, 164
120, 86, 70, 140, 73.052, 2.403, 164
103, 92, 145, 122, 51.809, -2.188, 164
64, 94, 120, 117, 59.497, -1.953, 164
120, 105, 124, 112, 8.041, -2.560, 164
130, 112, 136, 113, 5.204, -1.609, 164
132, 124, 133, 124, 1.200, -1.571, 164
52, 126, 51, 123, 2.683, 0.464, 164
134, 127, 133, 52, 74.410, 0.016, 164
126, 44, 71, 140, 110.446, 2.613, 164
115, 59, 119, 57, 4.508, -1.107, 164
125, 59, 130, 42, 17.682, -0.270, 164
131, 59, 131, 83, 23.960, 3.140, 164
128, 72, 95, 80, 33.954, 1.835, 164
138, 74, 95, 82, 43.822, 1.734, 164
144, 79, 94, 81, 49.258, 1.620, 164
109, 80, 147, 45, 51.778, -0.812, 164
141, 83, 141, 83, 0.000, 0.000, 164
119, 84, 100, 79, 19.586, 1.272, 164
145, 86, 142, 39, 46.874, 0.056, 164
109, 102, 107, 105, 3.917, 2.513, 164
129, 113, 131, 115, 2.036, -2.356, 164
133, 120, 52, 124, 81.976, 1.608, 164
