x1, y1, x2, y2, d, a, t
102, 116, 55, 141, 52.760, 2.055, 33
81, 120, 87, 115, 7.812, -0.839, 33
96, 126, 47, 154, 56.703, 2.087, 33
78, 130, 87, 124, 11.056, -0.949, 33
78, 130, 51, 147, 31.774, 2.147, 33
79, 154, 85, 148, 8.207, -0.814, 33
149, 166, 82, 172, 67.878, 1.660, 33
109, 134, 112, 167, 33.688, -3.057, 33
71, 164, 85, 166, 13.374, -1.670, 33
59, 171, 72, 172, 12.746, -1.639, 33
85, 106, 20, 146, 76.319, 2.133, 33
12, 36, 54, 128, 100.864, -2.717, 34
92, 77, 82, 97, 22.819, 2.692, 34
85, 91, 65, 166, 78.292, 2.877, 34
85, 91, 42, 129, 57.472, 2.297, 34
88, 93, 46, 131, 56.662, 2.308, 34
43, 96, 84, 92, 40.587, -1.474, 34
43, 96, 99, 101, 56.460, -1.655, 34
87, 96, 66, 124, 35.016, 2.478, 34
66, 108, 139, 145, 81.652, -2.039, 34
66, 108, 90, 103, 24.887, -1.380, 34
101, 108, 112, 107, 11.346, -1.480, 34
107, 112, 23, 163, 97.771, 2.117, 34
69, 115, 80, 133, 21.438, -2.596, 34
73, 117, 68, 100, 17.505, 0.244, 34
73, 117, 80, 76, 41.573, -0.167, 34
91, 120, 42, 150, 57.263, 2.114, 34
17, 127, 98, 49, 112.348, -0.808, 34
97, 128, 121, 132, 25.017, -1.731, 34
68, 130, 139, 175, 83.869, -2.135, 34
105, 131, 122, 108, 28.242, -0.673, 34
25, 133, 15, 121, 15.705, 0.717, 34
113, 133, 127, 129, 14.645, -1.298, 34
113, 133, 30, 66, 106.273, 0.891, 34
95, 136, 117, 146, 23.643, -1.993, 34
164, 138, 34, 152, 129.890, 1.672, 34
172, 141, 23, 144, 148.940, 1.592, 34
116, 142, 111, 85, 57.127, 0.089, 34
113, 144, 143, 156, 31.756, -1.973, 34
113, 144, 98, 140, 16.215, 1.362, 34
163, 143, 84, 93, 93.170, 0.998, 34
67, 145, 47, 59, 88.429, 0.218, 34
46, 146, 89, 120, 49.358, -1.034, 34
46, 146, 66, 134, 22.686, -1.043, 34
43, 146, 60, 161, 22.953, -2.288, 34
76, 146, 49, 161, 30.640, 2.073, 34
125, 146, 116, 95, 52.224, 0.157, 34
75, 149, 88, 139, 16.434, -0.941, 34
71, 149, 35, 179, 47.080, 2.269, 34
180, 154, 104, 140, 77.258, 1.395, 34
180, 154, 104, 140, 77.258, 1.395, 34
99, 156, 29, 122, 78.411, 1.116, 34
104, 160, 80, 153, 25.155, 1.284, 34
75, 162, 95, 171, 21.373, -1.993, 34
82, 164, 146, 183, 67.205, -1.864, 34
77, 165, 174, 146, 98.443, -1.378, 34
114, 165, 65, 172, 49.303, 1.707, 34
59, 167, 95, 101, 74.907, -0.503, 34
78, 167, 47, 134, 45.847, 0.743, 34
82, 168, 46, 109, 69.070, 0.549, 34
30, 170, 119, 109, 108.169, -0.966, 34
43, 171, 100, 178, 57.230, -1.703, 34
26, 178, 48, 68, 111.885, -0.196, 34
108, 179, 23, 163, 86.483, 1.381, 34
67, 181, 65, 172, 10.041, 0.206, 34
82, 184, 177, 170, 95.613, -1.427, 34
51, 89, 124, 155, 97.961, -2.310, 34
33, 99, 125, 91, 91.589, -1.486, 34
113, 104, 113, 103, 1.252, 0.394, 34
110, 110, 80, 159, 56.917, 2.586, 34
66, 111, 61, 90, 21.231, 0.213, 34
70, 112, 128, 153, 70.523, -2.181, 34
80, 123, 65, 166, 46.385, 2.805, 34
69, 126, 23, 144, 48.920, 1.954, 34
57, 136, 91, 118, 38.790, -1.082, 34
117, 136, 47, 134, 69.757, 1.531, 34
33, 138, 76, 169, 53.119, -2.201, 34
64, 138, 16, 122, 50.559, 1.249, 34
101, 139, 35, 134, 65.394, 1.494, 34
107, 139, 181, 180, 84.600, -2.082, 34
92, 147, 48, 166, 47.854, 1.978, 34
51, 147, 64, 145, 13.703, -1.419, 34
51, 147, 122, 148, 70.769, -1.583, 34
120, 148, 111, 141, 10.931, 0.902, 34
9, 152, 41, 140, 33.750, -1.199, 34
49, 161, 63, 157, 14.272, -1.311, 34
177, 163, 43, 39, 182.750, 0.828, 34
182, 165, 108, 147, 75.452, 1.332, 34
112, 167, 148, 143, 43.772, -0.969, 34
55, 168, 34, 131, 43.147, 0.513, 34
82, 172, 73, 171, 8.846, 1.526, 34
124, 174, 82, 119, 69.284, 0.660, 34
124, 174, 76, 156, 51.521, 1.213, 34
44, 175, 44, 136, 39.037, -0.009, 34
44, 175, 52, 147, 29.200, -0.278, 34
131, 175, 113, 132, 45.997, 0.382, 34
188, 178, 61, 136, 132.697, 1.253, 34
174, 182, 57, 141, 124.015, 1.233, 34
74, 184, 53, 158, 33.999, 0.696, 34
101, 104, 53, 91, 49.455, 1.303, 34
101, 104, 151, 182, 93.076, -2.571, 34
173, 115, 177, 114, 4.341, -1.340, 34
173, 115, 177, 114, 4.341, -1.340, 34
99, 117, 146, 176, 75.217, -2.468, 34
99, 117, 90, 103, 15.903, 0.554, 34
123, 118, 88, 166, 59.118, 2.506, 34
82, 119, 95, 115, 13.985, -1.300, 34
39, 125, 84, 148, 50.140, -2.039, 34
91, 126, 112, 161, 40.613, -2.616, 34
15, 129, 98, 57, 110.173, -0.853, 34
127, 129, 147, 151, 28.975, -2.394, 34
100, 131, 48, 68, 82.539, 0.694, 34
21, 133, 50, 125, 30.001, -1.325, 34
52, 133, 56, 125, 9.099, -0.468, 34
113, 138, 123, 178, 41.243, -2.903, 34
55, 141, 40, 92, 50.801, 0.309, 34
55, 141, 122, 148, 66.665, -1.687, 34
74, 143, 88, 143, 14.140, -1.551, 34
108, 143, 140, 163, 37.871, -2.113, 34
55, 145, 101, 112, 55.972, -0.945, 34
40, 158, 87, 79, 92.125, -0.533, 34
94, 164, 103, 159, 10.113, -1.148, 34
28, 164, 88, 171, 60.516, -1.680, 34
158, 164, 174, 146, 24.563, -0.715, 34
158, 164, 171, 163, 13.209, -1.433, 34
57, 171, 37, 168, 20.912, 1.415, 34
86, 176, 143, 183, 57.341, -1.700, 34
95, 176, 110, 178, 14.589, -1.668, 34
132, 180, 109, 93, 90.009, 0.263, 34
132, 180, 139, 175, 7.984, -0.993, 34
122, 182, 54, 113, 97.050, 0.784, 34
42, 85, 80, 76, 38.550, -1.350, 34
103, 88, 39, 109, 66.514, 1.891, 34
95, 121, 108, 119, 13.241, -1.367, 34
105, 134, 49, 87, 72.991, 0.877, 34
47, 136, 106, 77, 83.325, -0.788, 34
103, 148, 77, 122, 36.946, 0.775, 34
111, 155, 128, 158, 17.796, -1.724, 34
60, 158, 83, 120, 44.504, -0.549, 34
60, 158, 76, 156, 16.203, -1.418, 34
60, 158, 76, 156, 16.203, -1.418, 34
56, 163, 71, 161, 14.431, -1.450, 34
46, 163, 107, 136, 66.571, -1.157, 34
46, 163, 94, 146, 51.602, -1.229, 34
149, 176, 114, 75, 107.022, 0.338, 34
157, 176, 170, 176, 12.607, -1.591, 34
113, 178, 129, 180, 15.815, -1.709, 34
180, 181, 88, 171, 91.699, 1.462, 34
127, 87, 111, 140, 55.290, 2.855, 34
127, 87, 11, 169, 142.079, 2.190, 34
52, 100, 11, 169, 79.747, 2.606, 34
113, 114, 44, 175, 92.011, 2.296, 34
50, 115, 34, 131, 22.843, 2.343, 34
87, 115, 64, 140, 34.193, 2.423, 34
66, 132, 98, 140, 32.500, -1.839, 34
9, 146, 91, 127, 84.220, -1.347, 34
138, 151, 154, 151, 16.531, -1.572, 34
57, 153, 71, 151, 13.885, -1.413, 34
123, 158, 39, 175, 86.065, 1.770, 34
173, 177, 188, 162, 21.226, -0.813, 34
61, 97, 80, 83, 23.654, -0.961, 34
87, 124, 42, 120, 45.101, 1.484, 34
87, 124, 124, 113, 39.037, -1.303, 34
134, 125, 101, 57, 75.487, 0.451, 34
130, 133, 135, 120, 14.418, -0.388, 34
85, 148, 53, 79, 76.432, 0.436, 34
47, 154, 63, 153, 15.670, -1.516, 34
29, 74, 92, 62, 64.038, -1.394, 34
124, 110, 136, 111, 12.639, -1.648, 34
24, 124, 29, 127, 6.481, -2.156, 34
165, 170, 165, 153, 16.665, -0.030, 34
83, 101, 85, 42, 58.557, -0.032, 34
72, 172, 84, 171, 12.084, -1.461, 34
72, 172, 84, 171, 12.084, -1.461, 34
134, 160, 149, 160, 15.235, -1.510, 34
32, 79, 30, 66, 13.492, 0.160, 34
47, 59, 86, 110, 63.547, -2.497, 35
80, 76, 74, 21, 55.082, 0.106, 35
80, 76, 120, 122, 61.308, -2.425, 35
84, 83, 93, 31, 53.776, -0.178, 35
77, 85, 81, 81, 5.629, -0.729, 35
72, 89, 162, 134, 101.438, -2.036, 35
109, 93, 105, 51, 41.981, 0.098, 35
84, 93, 138, 100, 53.663, -1.702, 35
84, 93, 162, 157, 100.858, -2.257, 35
116, 95, 184, 169, 100.064, -2.407, 35
63, 101, 92, 62, 48.663, -0.642, 35
113, 103, 97, 99, 16.436, 1.331, 35
113, 103, 44, 112, 69.908, 1.695, 35
113, 103, 59, 130, 59.836, 2.040, 35
119, 109, 163, 164, 70.591, -2.465, 35
83, 120, 116, 91, 43.441, -0.847, 35
89, 120, 90, 92, 28.919, -0.037, 35
15, 121, 121, 77, 114.833, -1.175, 35
33, 125, 98, 78, 79.186, -0.948, 35
33, 125, 85, 62, 81.208, -0.693, 35
91, 127, 91, 72, 54.784, 0.000, 35
42, 129, 64, 124, 22.342, -1.360, 35
62, 129, 120, 128, 57.522, -1.545, 35
127, 129, 71, 33, 110.757, 0.528, 35
34, 131, 65, 104, 41.041, -0.871, 35
34, 131, 60, 67, 68.812, -0.396, 35
34, 131, 65, 104, 41.041, -0.871, 35
46, 131, 122, 105, 80.482, -1.250, 35
113, 132, 162, 142, 49.331, -1.766, 35
128, 132, 112, 170, 40.942, 2.720, 35
47, 134, 101, 73, 81.392, -0.724, 35
47, 134, 69, 51, 85.641, -0.264, 35
35, 134, 113, 49, 115.471, -0.741, 35
99, 134, 45, 83, 74.169, 0.817, 35
85, 135, 93, 173, 39.713, -2.917, 35
61, 136, 116, 91, 70.744, -0.878, 35
107, 136, 114, 102, 35.145, -0.204, 35
111, 137, 168, 179, 70.926, -2.206, 35
91, 138, 49, 36, 109.745, 0.388, 35
88, 139, 91, 33, 106.210, -0.027, 35
84, 140, 64, 95, 49.407, 0.418, 35
104, 140, 137, 143, 32.972, -1.652, 35
23, 144, 101, 54, 119.099, -0.710, 35
23, 144, 113, 124, 91.429, -1.352, 35
122, 148, 90, 92, 65.119, 0.512, 35
38, 156, 23, 148, 17.147, 1.095, 35
38, 156, 97, 127, 65.677, -1.115, 35
53, 158, 45, 92, 65.962, 0.120, 35
103, 159, 84, 24, 136.511, 0.143, 35
41, 160, 19, 69, 93.593, 0.237, 35
83, 162, 154, 105, 90.928, -0.898, 35
88, 171, 137, 139, 58.057, -0.991, 35
88, 171, 137, 139, 58.057, -0.991, 35
104, 176, 62, 48, 135.197, 0.319, 35
39, 178, 90, 146, 59.903, -1.024, 35
35, 179, 50, 102, 78.868, -0.182, 35
181, 180, 156, 122, 63.137, 0.399, 35
143, 183, 110, 53, 133.544, 0.244, 35
43, 39, 45, 19, 20.341, -0.114, 35
90, 47, 119, 39, 29.433, -1.313, 35
58, 65, 108, 171, 117.104, -2.700, 35
63, 68, 124, 95, 66.784, -1.991, 35
53, 79, 153, 143, 119.247, -2.137, 35
74, 87, 106, 61, 40.903, -0.897, 35
125, 91, 109, 108, 22.713, 2.382, 35
40, 92, 57, 91, 17.357, -1.510, 35
21, 99, 138, 163, 133.526, -2.069, 35
39, 109, 155, 148, 122.496, -1.898, 35
54, 113, 123, 102, 70.110, -1.409, 35
118, 116, 95, 51, 68.796, 0.343, 35
91, 118, 66, 18, 103.263, 0.238, 35
56, 125, 79, 77, 52.702, -0.446, 35
29, 127, 170, 149, 142.643, -1.726, 35
121, 132, 105, 145, 21.537, 2.251, 35
80, 133, 32, 97, 60.573, 0.918, 35
50, 136, 159, 175, 115.856, -1.918, 35
50, 136, 60, 67, 69.288, -0.151, 35
111, 140, 156, 152, 46.002, -1.848, 35
41, 140, 109, 108, 75.546, -1.130, 35
79, 141, 122, 73, 80.393, -0.558, 35
127, 142, 93, 113, 44.835, 0.879, 35
88, 143, 146, 106, 68.110, -1.006, 35
41, 145, 107, 38, 125.293, -0.555, 35
139, 145, 106, 32, 117.848, 0.285, 35
139, 145, 178, 148, 39.493, -1.652, 35
64, 145, 83, 117, 33.598, -0.579, 35
94, 146, 121, 77, 73.883, -0.368, 35
94, 146, 131, 84, 72.452, -0.533, 35
176, 148, 154, 184, 42.364, 2.593, 35
154, 151, 94, 118, 68.481, 1.075, 35
112, 157, 146, 134, 41.291, -0.975, 35
28, 160, 130, 101, 117.574, -1.043, 35
112, 161, 165, 145, 55.218, -1.270, 35
132, 163, 145, 159, 13.534, -1.248, 35
48, 166, 41, 80, 86.056, 0.079, 35
31, 167, 83, 138, 59.710, -1.054, 35
76, 169, 97, 127, 46.826, -0.465, 35
45, 170, 104, 55, 129.803, -0.477, 35
51, 173, 127, 166, 75.875, -1.476, 35
112, 174, 120, 96, 78.669, -0.099, 35
118, 175, 187, 169, 69.792, -1.493, 35
96, 176, 184, 164, 88.658, -1.440, 35
110, 178, 151, 127, 65.429, -0.670, 35
123, 178, 72, 68, 121.691, 0.425, 35
189, 183, 167, 157, 34.074, 0.702, 35
85, 42, 85, 51, 8.888, -3.118, 35
98, 57, 134, 109, 63.191, -2.525, 35
92, 62, 76, 65, 16.314, 1.728, 35
100, 92, 75, 48, 50.791, 0.517, 35
177, 114, 15, 117, 161.662, 1.587, 35
177, 114, 31, 114, 146.100, 1.573, 35
177, 114, 15, 117, 161.662, 1.587, 35
82, 119, 123, 153, 53.165, -2.259, 35
42, 120, 18, 65, 59.435, 0.410, 35
10, 134, 85, 97, 82.799, -1.114, 35
64, 140, 51, 94, 48.477, 0.280, 35
160, 147, 54, 23, 162.973, 0.708, 35
129, 149, 37, 76, 117.203, 0.902, 35
129, 149, 103, 81, 72.720, 0.361, 35
115, 151, 55, 57, 111.445, 0.574, 35
124, 155, 41, 90, 105.127, 0.908, 35
128, 158, 145, 172, 22.112, -2.271, 35
145, 158, 105, 51, 114.485, 0.358, 35
166, 159, 50, 56, 155.024, 0.851, 35
23, 163, 97, 155, 74.454, -1.469, 35
23, 163, 33, 93, 70.765, -0.141, 35
171, 163, 81, 81, 121.395, 0.836, 35
171, 163, 130, 135, 49.832, 0.980, 35
88, 166, 70, 91, 76.774, 0.240, 35
69, 169, 58, 104, 65.797, 0.167, 35
139, 175, 153, 138, 40.016, -0.369, 35
139, 175, 103, 81, 101.105, 0.362, 35
44, 177, 97, 163, 54.823, -1.314, 35
100, 178, 179, 163, 80.355, -1.384, 35
133, 181, 109, 76, 107.074, 0.227, 35
98, 49, 150, 62, 53.495, -1.808, 35
48, 68, 78, 122, 62.484, -2.632, 35
48, 68, 110, 98, 69.158, -2.019, 35
111, 85, 90, 76, 23.659, 1.161, 35
45, 90, 141, 150, 113.190, -2.129, 35
69, 94, 57, 117, 25.856, 2.648, 35
68, 100, 59, 114, 16.468, 2.551, 35
99, 101, 50, 102, 49.800, 1.584, 35
99, 101, 82, 45, 59.178, 0.304, 35
140, 105, 66, 72, 80.222, 1.155, 35
109, 111, 87, 124, 25.583, 2.100, 35
101, 112, 81, 110, 19.432, 1.451, 35
95, 115, 56, 47, 79.137, 0.525, 35
44, 136, 29, 83, 55.075, 0.290, 35
111, 141, 130, 101, 44.467, -0.432, 35
111, 141, 87, 157, 29.159, 2.153, 35
108, 147, 97, 81, 66.564, 0.170, 35
76, 156, 106, 105, 59.100, -0.534, 35
76, 156, 123, 153, 46.938, -1.508, 35
76, 156, 178, 154, 102.178, -1.559, 35
71, 161, 126, 122, 67.486, -0.965, 35
183, 164, 63, 23, 184.295, 0.704, 35
65, 166, 123, 64, 118.029, -0.517, 35
65, 166, 81, 120, 49.622, -0.334, 35
95, 171, 59, 114, 67.472, 0.557, 35
69, 175, 106, 129, 58.836, -0.684, 35
150, 176, 152, 108, 67.706, -0.025, 35
77, 181, 129, 109, 87.780, -0.624, 35
106, 77, 80, 104, 37.516, 2.372, 35
95, 85, 58, 41, 56.272, 0.700, 35
53, 91, 130, 135, 87.882, -2.093, 35
136, 111, 120, 56, 56.393, 0.285, 35
98, 140, 22, 76, 99.671, 0.866, 35
63, 153, 110, 98, 72.922, -0.702, 35
50, 154, 151, 167, 101.575, -1.695, 35
143, 156, 94, 27, 137.394, 0.361, 35
60, 161, 98, 28, 138.487, -0.279, 35
107, 162, 185, 175, 79.173, -1.723, 35
37, 168, 94, 70, 113.999, -0.527, 35
107, 65, 79, 63, 27.267, 1.519, 35
114, 75, 138, 87, 27.005, -2.056, 35
16, 122, 28, 71, 52.180, -0.230, 35
174, 146, 165, 181, 36.663, 2.893, 35
140, 163, 156, 157, 16.658, -1.180, 35
44, 175, 62, 12, 163.649, -0.112, 35
44, 175, 20, 89, 88.486, 0.267, 35
135, 120, 120, 63, 59.393, 0.265, 35
152, 154, 114, 74, 88.599, 0.437, 35
165, 153, 109, 177, 61.159, 1.973, 35
11, 169, 56, 47, 130.284, -0.349, 35
134, 171, 145, 172, 11.580, -1.643, 35
84, 92, 66, 57, 39.597, 0.470, 35
77, 122, 81, 58, 64.275, -0.062, 35
42, 150, 61, 13, 138.402, -0.139, 35
84, 171, 135, 155, 53.859, -1.286, 35
84, 171, 107, 156, 27.180, -1.017, 35
30, 66, 130, 135, 120.870, -2.176, 35
87, 79, 92, 20, 59.136, -0.083, 35
61, 13, 64, 10, 3.899, -0.871, 36
71, 17, 73, 14, 3.800, -0.890, 36
92, 20, 94, 19, 3.077, -1.189, 36
98, 24, 109, 87, 63.407, -2.969, 36
94, 27, 80, 171, 144.303, 3.046, 36
98, 28, 100, 164, 136.090, -3.132, 36
93, 31, 102, 35, 9.645, -2.057, 36
71, 33, 74, 30, 4.722, -0.746, 36
98, 36, 113, 52, 21.796, -2.346, 36
68, 37, 71, 35, 4.385, -0.985, 36
90, 38, 131, 111, 83.810, -2.643, 36
90, 38, 131, 111, 83.810, -2.643, 36
117, 41, 121, 40, 4.652, -1.277, 36
58, 52, 125, 123, 97.690, -2.385, 36
117, 52, 120, 50, 3.523, -0.994, 36
107, 56, 90, 142, 87.804, 2.942, 36
106, 61, 51, 84, 59.113, 1.955, 36
106, 61, 79, 14, 54.543, 0.529, 36
85, 62, 77, 124, 62.817, 3.012, 36
123, 64, 135, 76, 16.757, -2.342, 36
76, 65, 80, 62, 4.265, -0.885, 36
100, 66, 125, 85, 31.478, -2.221, 36
60, 67, 71, 46, 23.167, -0.475, 36
31, 72, 37, 70, 5.850, -1.178, 36
22, 76, 26, 71, 6.321, -0.828, 36
90, 76, 94, 74, 5.011, -1.131, 36
98, 78, 52, 40, 60.093, 0.870, 36
81, 81, 134, 72, 54.221, -1.397, 36
81, 81, 29, 41, 65.071, 0.910, 36
97, 81, 102, 80, 4.883, -1.183, 36
69, 83, 120, 96, 52.853, -1.810, 36
98, 85, 54, 97, 45.980, 1.847, 36
69, 88, 172, 156, 123.266, -2.157, 36
20, 89, 25, 86, 5.678, -0.892, 36
41, 90, 108, 126, 75.964, -2.065, 36
124, 90, 143, 113, 29.589, -2.453, 36
45, 92, 114, 92, 69.822, -1.576, 36
33, 93, 188, 166, 171.086, -2.014, 36
64, 95, 69, 92, 5.456, -1.014, 36
85, 97, 58, 41, 62.180, 0.441, 36
85, 97, 91, 96, 6.234, -1.278, 36
130, 101, 142, 110, 15.446, -2.213, 36
58, 104, 63, 102, 5.644, -1.160, 36
65, 104, 111, 143, 60.398, -2.272, 36
154, 105, 100, 117, 55.568, 1.785, 36
61, 106, 102, 80, 48.132, -0.998, 36
61, 106, 13, 67, 61.791, 0.902, 36
112, 106, 118, 104, 6.108, -1.314, 36
122, 105, 127, 105, 4.741, -1.482, 36
50, 108, 124, 159, 90.491, -2.173, 36
60, 110, 65, 107, 5.592, -1.114, 36
142, 110, 146, 110, 3.858, -1.738, 36
81, 110, 56, 32, 82.284, 0.312, 36
64, 111, 148, 132, 86.358, -1.822, 36
64, 111, 37, 82, 40.237, 0.757, 36
44, 112, 91, 158, 66.310, -2.346, 36
81, 114, 20, 73, 73.678, 0.978, 36
59, 114, 130, 150, 79.857, -2.048, 36
63, 114, 103, 131, 44.197, -1.975, 36
60, 117, 127, 163, 80.849, -2.184, 36
60, 117, 154, 145, 97.406, -1.870, 36
79, 117, 136, 96, 60.756, -1.233, 36
53, 117, 83, 129, 32.413, -1.948, 36
83, 117, 88, 117, 5.650, -1.477, 36
81, 120, 99, 50, 72.216, -0.249, 36
156, 122, 184, 155, 42.317, -2.444, 36
82, 122, 87, 123, 4.857, -1.750, 36
126, 122, 184, 150, 63.825, -2.019, 36
113, 124, 66, 27, 108.025, 0.446, 36
158, 129, 163, 130, 5.005, -1.851, 36
106, 129, 131, 70, 63.890, -0.405, 36
110, 129, 134, 153, 33.245, -2.353, 36
155, 132, 160, 133, 5.189, -1.747, 36
162, 134, 100, 164, 69.072, 2.015, 36
157, 138, 163, 139, 5.128, -1.674, 36
137, 139, 23, 70, 133.607, 1.027, 36
137, 139, 142, 140, 4.650, -1.709, 36
165, 145, 39, 86, 138.360, 1.129, 36
39, 147, 84, 11, 143.320, -0.320, 36
124, 150, 108, 131, 25.020, 0.715, 36
156, 152, 168, 174, 24.736, -2.636, 36
45, 153, 70, 102, 56.593, -0.461, 36
132, 155, 73, 33, 135.748, 0.449, 36
135, 155, 51, 45, 138.767, 0.652, 36
135, 155, 142, 157, 6.584, -1.820, 36
167, 157, 172, 156, 5.453, -1.438, 36
143, 162, 108, 131, 46.725, 0.849, 36
138, 163, 144, 165, 5.899, -1.879, 36
138, 163, 48, 16, 171.806, 0.550, 36
170, 173, 107, 92, 102.811, 0.659, 36
166, 174, 132, 94, 86.335, 0.402, 36
166, 174, 171, 176, 4.815, -2.026, 36
165, 181, 170, 184, 5.899, -2.018, 36
90, 182, 136, 96, 96.969, -0.493, 36
67, 14, 71, 11, 4.869, -1.071, 36
74, 16, 26, 71, 73.161, 2.439, 36
66, 18, 70, 15, 3.919, -0.913, 36
74, 21, 77, 19, 4.357, -0.949, 36
84, 24, 88, 23, 4.193, -1.285, 36
81, 27, 84, 25, 3.939, -0.837, 36
56, 32, 60, 30, 4.765, -1.128, 36
56, 32, 60, 30, 4.765, -1.128, 36
61, 32, 65, 30, 4.202, -1.065, 36
91, 33, 94, 31, 4.050, -1.061, 36
114, 34, 108, 152, 118.238, 3.097, 36
49, 36, 67, 40, 18.240, -1.766, 36
107, 36, 180, 166, 149.265, -2.631, 36
97, 40, 105, 47, 11.243, -2.275, 36
74, 42, 77, 40, 4.543, -0.999, 36
75, 48, 78, 45, 3.950, -0.933, 36
107, 48, 110, 46, 3.150, -0.976, 36
105, 51, 168, 152, 119.335, -2.584, 36
85, 51, 139, 178, 137.454, -2.734, 36
95, 51, 51, 84, 53.925, 2.210, 36
101, 54, 155, 137, 99.128, -2.568, 36
101, 54, 106, 53, 5.273, -1.411, 36
101, 54, 84, 11, 45.946, 0.375, 36
71, 63, 27, 26, 56.931, 0.867, 36
19, 69, 56, 46, 43.673, -1.028, 36
109, 69, 114, 68, 4.392, -1.443, 36
66, 72, 69, 69, 3.732, -0.789, 36
73, 73, 87, 62, 17.967, -0.926, 36
122, 73, 29, 49, 95.741, 1.317, 36
105, 77, 109, 76, 4.028, -1.451, 36
22, 79, 27, 76, 5.901, -0.961, 36
41, 80, 158, 139, 131.447, -2.035, 36
45, 83, 51, 80, 6.638, -1.059, 36
29, 83, 34, 79, 6.953, -0.916, 36
138, 87, 87, 26, 79.121, 0.692, 36
135, 90, 162, 122, 41.717, -2.429, 36
90, 92, 68, 18, 76.749, 0.291, 36
109, 94, 34, 79, 76.595, 1.373, 36
45, 99, 126, 171, 108.908, -2.301, 36
105, 101, 136, 144, 52.882, -2.507, 36
123, 102, 114, 182, 80.394, 3.036, 36
80, 104, 86, 102, 5.893, -1.319, 36
139, 105, 143, 107, 4.013, -1.934, 36
77, 106, 84, 95, 12.968, -0.607, 36
109, 108, 108, 131, 23.240, 3.078, 36
109, 108, 77, 124, 35.875, 2.052, 36
152, 108, 125, 68, 47.952, 0.591, 36
86, 110, 91, 108, 5.605, -1.348, 36
129, 109, 133, 110, 4.721, -1.695, 36
31, 114, 34, 112, 4.188, -0.960, 36
15, 117, 4, 113, 11.747, 1.263, 36
15, 117, 114, 107, 99.463, -1.477, 36
146, 118, 125, 68, 53.725, 0.392, 36
94, 118, 100, 117, 6.162, -1.350, 36
116, 118, 26, 146, 94.194, 1.871, 36
120, 122, 114, 107, 16.019, 0.359, 36
120, 122, 125, 123, 5.465, -1.636, 36
88, 123, 110, 37, 89.149, -0.255, 36
142, 123, 148, 123, 5.290, -1.569, 36
151, 127, 154, 127, 3.899, -1.814, 36
97, 127, 135, 150, 44.309, -2.120, 36
97, 127, 135, 150, 44.309, -2.120, 36
149, 136, 163, 144, 15.886, -2.088, 36
104, 139, 110, 140, 5.752, -1.691, 36
137, 143, 142, 144, 5.343, -1.748, 36
109, 144, 115, 145, 6.123, -1.715, 36
67, 146, 58, 41, 105.528, 0.089, 36
67, 146, 114, 107, 60.773, -0.877, 36
23, 148, 12, 114, 35.843, 0.302, 36
155, 148, 84, 16, 150.081, 0.496, 36
167, 162, 172, 163, 5.716, -1.821, 36
179, 163, 184, 164, 5.246, -1.729, 36
163, 164, 167, 164, 4.063, -1.741, 36
127, 166, 164, 168, 37.310, -1.629, 36
163, 173, 179, 163, 18.959, -1.021, 36
90, 178, 81, 109, 69.600, 0.126, 36
69, 21, 72, 18, 4.547, -0.963, 36
75, 39, 72, 91, 52.374, 3.078, 36
75, 39, 72, 91, 52.374, 3.078, 36
58, 41, 165, 147, 149.494, -2.351, 36
75, 43, 77, 110, 66.614, -3.110, 36
56, 47, 64, 118, 72.310, -3.033, 36
50, 56, 167, 143, 145.685, -2.210, 36
120, 63, 157, 105, 56.592, -2.428, 36
120, 63, 125, 60, 5.120, -1.116, 36
79, 63, 83, 61, 4.778, -1.058, 36
63, 63, 67, 59, 5.842, -0.758, 36
105, 71, 113, 74, 8.667, -1.886, 36
79, 77, 90, 101, 26.401, -2.701, 36
103, 81, 138, 140, 69.092, -2.615, 36
103, 81, 107, 80, 4.156, -1.503, 36
136, 80, 141, 81, 4.871, -1.610, 36
28, 89, 33, 85, 6.153, -0.910, 36
73, 89, 149, 152, 97.733, -2.260, 36
57, 91, 101, 57, 55.869, -0.911, 36
129, 101, 134, 100, 5.129, -1.478, 36
114, 102, 119, 100, 5.405, -1.271, 36
114, 102, 64, 118, 52.837, 1.887, 36
88, 117, 80, 171, 54.996, 3.009, 36
141, 119, 161, 165, 50.125, -2.731, 36
97, 131, 168, 131, 70.382, -1.564, 36
130, 135, 133, 136, 4.127, -1.829, 36
130, 135, 67, 40, 114.054, 0.581, 36
105, 145, 110, 146, 5.723, -1.651, 36
159, 146, 165, 147, 5.679, -1.689, 36
135, 147, 140, 148, 5.015, -1.794, 36
170, 155, 176, 157, 5.469, -1.858, 36
170, 155, 176, 157, 5.469, -1.858, 36
145, 159, 73, 67, 116.526, 0.666, 36
115, 164, 110, 94, 70.532, 0.072, 36
112, 170, 117, 173, 6.128, -2.141, 36
108, 171, 111, 171, 3.413, -1.795, 36
70, 173, 40, 153, 36.130, 0.982, 36
159, 175, 165, 176, 6.107, -1.771, 36
128, 178, 87, 131, 61.643, 0.719, 36
128, 178, 133, 180, 5.632, -2.063, 36
168, 179, 100, 86, 114.806, 0.634, 36
122, 181, 127, 183, 5.467, -1.929, 36
106, 32, 113, 52, 21.246, -2.780, 36
