x1, y1, x2, y2, d, a, t
38, 17, 16, 25, 23.471, 1.892, 82
40, 80, 24, 85, 16.922, 1.884, 82
23, 54, 43, 44, 22.240, -1.118, 82
122, 64, 145, 64, 22.892, -1.588, 82
41, 51, 61, 46, 21.381, -1.334, 82
174, 100, 153, 99, 21.240, 1.494, 82
68, 85, 78, 67, 20.090, -0.484, 83
166, 60, 174, 42, 19.527, -0.396, 83
118, 19, 120, 36, 17.133, -3.014, 84
89, 60, 75, 75, 20.577, 2.395, 84
68, 76, 75, 88, 14.304, -2.602, 85
82, 45, 94, 51, 13.567, -1.994, 85
49, 46, 40, 57, 14.340, 2.472, 85
46, 164, 48, 154, 10.944, -0.250, 85
90, 52, 97, 41, 13.093, -0.612, 85
18, 175, 24, 174, 6.198, -1.385, 86
53, 80, 57, 88, 8.449, -2.729, 86
136, 51, 129, 49, 6.461, 1.321, 86
40, 57, 32, 57, 7.632, 1.595, 86
52, 170, 57, 173, 5.916, -2.052, 86
177, 104, 171, 103, 6.288, 1.336, 86
56, 87, 44, 78, 15.134, 0.924, 87
149, 62, 127, 58, 22.451, 1.385, 87
87, 133, 68, 145, 22.408, 2.149, 87
148, 45, 144, 61, 16.323, 2.889, 87
157, 138, 138, 135, 19.051, 1.430, 87
171, 30, 152, 25, 20.036, 1.322, 87
102, 150, 83, 126, 29.875, 0.655, 88
123, 109, 109, 134, 28.584, 2.647, 88
149, 83, 166, 69, 21.502, -0.911, 88
68, 145, 85, 155, 19.231, -2.118, 88
43, 114, 41, 137, 23.597, 3.069, 89
136, 162, 118, 153, 20.198, 1.109, 89
47, 86, 31, 98, 19.797, 2.196, 89
61, 116, 76, 98, 23.711, -0.696, 89
113, 76, 103, 98, 24.648, 2.716, 89
107, 163, 81, 162, 26.490, 1.528, 89
104, 90, 116, 107, 20.217, -2.510, 89
53, 108, 35, 111, 18.256, 1.701, 89
61, 112, 82, 96, 26.715, -0.919, 90
118, 123, 120, 107, 15.647, -0.147, 90
103, 97, 80, 99, 23.116, 1.654, 90
71, 123, 53, 138, 23.235, 2.262, 90
55, 75, 34, 67, 22.483, 1.238, 90
78, 169, 103, 168, 25.938, -1.544, 90
65, 65, 87, 62, 22.073, -1.441, 90
70, 55, 64, 78, 24.072, 2.876, 90
109, 161, 119, 156, 11.372, -1.196, 91
76, 94, 84, 105, 13.586, -2.512, 91
129, 78, 135, 68, 11.971, -0.544, 91
168, 29, 155, 26, 13.434, 1.299, 91
98, 106, 117, 90, 24.391, -0.873, 92
41, 170, 29, 152, 22.637, 0.593, 92
113, 20, 94, 39, 26.154, 2.343, 92
69, 65, 83, 53, 18.400, -0.887, 92
56, 78, 76, 97, 26.708, -2.337, 92
152, 168, 165, 152, 20.589, -0.713, 93
60, 74, 59, 49, 25.233, 0.015, 93
36, 52, 18, 58, 18.747, 1.899, 93
108, 54, 85, 62, 24.558, 1.902, 93
157, 23, 163, 39, 16.912, -2.810, 93
56, 62, 46, 61, 10.591, 1.460, 95
53, 32, 41, 42, 15.123, 2.243, 96
53, 35, 68, 38, 15.546, -1.754, 96
59, 130, 75, 119, 19.919, -1.000, 97
161, 92, 171, 75, 19.598, -0.573, 97
148, 19, 130, 28, 19.791, 2.038, 97
137, 25, 119, 32, 19.644, 1.950, 97
152, 52, 136, 52, 16.557, 1.592, 97
37, 104, 32, 86, 18.382, 0.287, 97
88, 65, 77, 51, 18.485, 0.642, 97
112, 53, 97, 65, 19.208, 2.227, 97
41, 42, 42, 62, 20.440, -3.098, 97
171, 75, 157, 70, 14.958, 1.241, 98
32, 86, 26, 73, 14.592, 0.391, 98
36, 16, 23, 26, 16.088, 2.202, 98
52, 115, 62, 137, 23.800, -2.713, 99
