x1, y1, x2, y2, d, a, t
106, 151, 106, 164, 12.339, -3.116, 91
129, 102, 145, 95, 16.837, -1.164, 91
121, 169, 137, 162, 17.770, -1.179, 91
25, 132, 10, 135, 15.341, 1.772, 91
114, 140, 109, 125, 15.439, 0.370, 91
39, 178, 54, 181, 15.231, -1.754, 91
29, 134, 41, 130, 12.125, -1.287, 91
151, 114, 158, 104, 12.341, -0.560, 91
149, 118, 141, 141, 23.932, 2.801, 92
125, 148, 149, 152, 24.267, -1.764, 92
122, 163, 142, 168, 21.075, -1.810, 92
7, 116, 16, 113, 9.400, -1.242, 100
33, 105, 28, 85, 19.959, 0.245, 101
92, 110, 76, 86, 28.981, 0.572, 101
14, 168, 20, 152, 17.557, -0.370, 101
103, 150, 125, 138, 25.539, -1.059, 102
36, 163, 55, 157, 20.759, -1.262, 102
104, 100, 93, 112, 16.463, 2.352, 102
138, 46, 115, 43, 23.522, 1.430, 103
117, 111, 130, 118, 14.625, -2.055, 103
110, 120, 123, 131, 17.712, -2.271, 103
67, 58, 50, 66, 18.938, 2.020, 104
45, 138, 23, 147, 23.552, 1.954, 104
87, 176, 91, 157, 19.728, -0.168, 104
33, 46, 52, 48, 19.372, -1.657, 104
41, 68, 26, 67, 15.644, 1.506, 104
7, 66, 7, 48, 18.552, -0.027, 104
28, 81, 50, 86, 22.115, -1.838, 104
12, 37, 15, 55, 18.064, -3.017, 104
63, 42, 55, 21, 22.051, 0.329, 104
137, 70, 117, 85, 25.026, 2.203, 104
46, 77, 67, 75, 20.918, -1.471, 104
74, 34, 70, 9, 25.400, 0.142, 104
84, 20, 101, 3, 24.966, -0.778, 105
26, 92, 6, 96, 20.252, 1.761, 105
36, 177, 14, 183, 22.640, 1.824, 105
84, 56, 105, 45, 22.990, -1.070, 105
70, 109, 66, 92, 17.598, 0.184, 105
40, 46, 21, 51, 19.647, 1.802, 105
28, 53, 45, 37, 23.572, -0.851, 105
28, 53, 45, 37, 23.572, -0.851, 105
39, 145, 12, 146, 26.330, 1.587, 105
104, 45, 79, 50, 25.538, 1.742, 105
105, 16, 121, 20, 16.304, -1.834, 106
104, 40, 126, 26, 25.959, -1.027, 106
142, 24, 132, 35, 15.625, 2.409, 106
79, 28, 92, 8, 24.166, -0.574, 106
105, 58, 119, 47, 17.316, -0.896, 106
71, 161, 84, 140, 24.457, -0.546, 106
113, 96, 130, 98, 17.593, -1.647, 106
129, 29, 141, 18, 16.179, -0.857, 106
107, 54, 122, 44, 18.194, -0.953, 106
111, 49, 126, 38, 18.359, -0.947, 106
79, 50, 93, 40, 17.068, -0.958, 106
99, 31, 112, 42, 16.751, -2.273, 106
160, 2, 147, 11, 15.559, 2.191, 107
24, 76, 10, 95, 23.866, 2.487, 107
2, 76, 3, 97, 21.040, -3.116, 107
118, 91, 108, 72, 22.020, 0.506, 107
104, 75, 84, 71, 20.687, 1.399, 107
98, 81, 117, 93, 22.438, -2.137, 107
21, 90, 4, 86, 17.768, 1.395, 107
149, 75, 158, 61, 16.482, -0.622, 107
15, 103, 31, 87, 22.049, -0.798, 107
32, 104, 10, 98, 23.293, 1.284, 107
127, 27, 141, 22, 14.862, -1.214, 107
29, 94, 13, 83, 19.440, 1.001, 108
147, 7, 132, 32, 29.129, 2.604, 108
28, 82, 19, 97, 17.784, 2.640, 108
12, 122, 18, 106, 16.713, -0.352, 108
64, 51, 50, 67, 20.886, 2.423, 108
58, 88, 39, 86, 19.618, 1.471, 108
18, 107, 23, 81, 26.368, -0.181, 108
19, 73, 28, 76, 9.411, -1.933, 109
26, 81, 33, 78, 7.105, -1.147, 109
21, 106, 28, 101, 7.871, -0.935, 109
37, 106, 26, 107, 10.311, 1.614, 109
8, 139, 15, 137, 7.290, -1.254, 109
42, 58, 47, 51, 8.951, -0.586, 109
14, 111, 21, 107, 8.010, -0.981, 109
15, 129, 20, 125, 6.838, -0.871, 109
9, 148, 15, 145, 6.738, -1.073, 109
8, 153, 15, 151, 7.321, -1.277, 109
38, 62, 42, 56, 7.590, -0.524, 109
38, 62, 42, 56, 7.590, -0.524, 109
26, 98, 32, 93, 7.489, -0.887, 109
16, 132, 22, 128, 7.311, -0.899, 109
18, 149, 23, 145, 7.257, -0.901, 109
14, 163, 20, 159, 7.691, -1.089, 109
28, 126, 34, 120, 8.596, -0.848, 109
31, 79, 37, 73, 8.811, -0.683, 109
19, 97, 25, 92, 7.273, -0.806, 109
58, 50, 62, 43, 8.519, -0.566, 109
58, 50, 62, 43, 8.519, -0.566, 109
50, 129, 49, 119, 9.400, 0.105, 109
37, 108, 22, 114, 16.850, 1.978, 110
14, 96, 28, 110, 19.832, -2.367, 110
23, 145, 22, 164, 19.697, 3.095, 110
30, 113, 21, 128, 17.565, 2.586, 110
22, 62, 44, 58, 22.196, -1.418, 110
62, 43, 52, 53, 14.634, 2.317, 110
58, 52, 70, 68, 20.104, -2.532, 110
25, 98, 36, 111, 17.348, -2.417, 110
15, 42, 26, 30, 16.043, -0.725, 111
58, 71, 70, 62, 14.889, -0.920, 111
19, 17, 28, 4, 15.695, -0.569, 111
48, 67, 59, 59, 13.607, -0.955, 111
31, 144, 41, 131, 16.871, -0.679, 111
35, 146, 47, 131, 18.828, -0.668, 111
39, 119, 48, 106, 15.961, -0.612, 111
16, 126, 32, 114, 19.879, -0.892, 111
34, 157, 39, 146, 11.708, -0.422, 111
17, 70, 11, 86, 17.297, 2.778, 111
26, 30, 32, 20, 11.861, -0.568, 112
62, 69, 69, 57, 14.225, -0.483, 112
53, 113, 60, 100, 15.515, -0.495, 112
52, 118, 38, 116, 14.198, 1.450, 112
18, 141, 10, 157, 18.267, 2.660, 112
26, 45, 34, 37, 10.807, -0.728, 112
66, 66, 55, 79, 17.152, 2.440, 112
10, 77, 8, 89, 11.464, 3.013, 112
26, 164, 14, 164, 12.439, 1.542, 112
71, 47, 79, 34, 14.375, -0.575, 112
25, 52, 13, 37, 18.703, 0.670, 112
60, 115, 68, 101, 16.643, -0.501, 112
47, 131, 55, 118, 14.764, -0.566, 112
47, 131, 55, 118, 14.764, -0.566, 112
37, 161, 43, 150, 12.635, -0.485, 112
22, 162, 32, 151, 15.513, -0.739, 112
48, 106, 66, 107, 17.693, -1.631, 112
39, 146, 45, 134, 13.351, -0.505, 112
40, 153, 46, 140, 14.883, -0.456, 112
75, 68, 82, 52, 17.737, -0.436, 112
67, 67, 74, 56, 13.252, -0.562, 112
32, 20, 37, 11, 10.142, -0.440, 113
43, 85, 46, 76, 9.515, -0.380, 113
40, 92, 55, 92, 15.444, -1.582, 113
60, 100, 67, 88, 13.961, -0.522, 113
50, 129, 58, 118, 13.275, -0.573, 113
47, 131, 55, 121, 12.507, -0.649, 113
47, 131, 55, 121, 12.507, -0.649, 113
34, 37, 39, 28, 10.324, -0.535, 113
28, 49, 34, 42, 9.439, -0.669, 113
47, 82, 50, 73, 9.323, -0.324, 113
45, 120, 52, 111, 11.413, -0.681, 113
43, 170, 50, 158, 13.397, -0.573, 113
17, 37, 27, 27, 13.669, -0.796, 113
43, 89, 48, 79, 10.343, -0.502, 113
55, 118, 62, 107, 13.454, -0.571, 113
49, 121, 56, 111, 12.281, -0.585, 113
45, 134, 52, 124, 12.228, -0.538, 113
29, 24, 34, 16, 10.111, -0.532, 113
29, 30, 35, 21, 10.207, -0.556, 113
69, 32, 77, 19, 14.850, -0.603, 113
78, 47, 85, 33, 15.139, -0.454, 113
21, 140, 25, 131, 9.897, -0.387, 113
46, 140, 53, 130, 12.138, -0.623, 113
70, 38, 75, 30, 9.706, -0.547, 113
51, 97, 55, 82, 15.438, -0.248, 113
32, 151, 30, 164, 12.749, 2.971, 113
58, 53, 72, 47, 15.165, -1.188, 113
71, 77, 77, 63, 15.551, -0.408, 113
43, 106, 48, 94, 13.172, -0.431, 113
72, 38, 78, 31, 9.115, -0.636, 113
72, 38, 78, 31, 9.115, -0.636, 113
31, 75, 41, 64, 14.800, -0.696, 113
72, 47, 70, 28, 19.606, 0.085, 114
14, 64, 30, 67, 15.675, -1.765, 114
48, 79, 33, 88, 16.990, 2.098, 114
18, 90, 11, 111, 23.094, 2.813, 114
88, 65, 112, 71, 24.669, -1.792, 114
19, 78, 21, 52, 26.292, -0.081, 114
13, 81, 8, 105, 25.389, 2.947, 114
79, 91, 88, 108, 18.606, -2.661, 114
11, 111, 15, 139, 27.651, -2.988, 115
15, 157, 34, 138, 26.086, -0.768, 115
11, 147, 28, 153, 17.598, -1.907, 116
19, 136, 9, 123, 16.073, 0.615, 116
17, 152, 32, 141, 18.583, -0.916, 116
26, 154, 13, 156, 12.758, 1.761, 116
36, 162, 20, 176, 20.614, 2.296, 116
24, 127, 40, 130, 16.454, -1.698, 116
13, 153, 27, 142, 18.085, -0.883, 116
49, 76, 34, 80, 15.464, 1.842, 116
19, 74, 19, 87, 13.622, -3.136, 117
36, 94, 25, 93, 11.141, 1.482, 117
47, 20, 54, 12, 10.552, -0.717, 117
40, 85, 43, 72, 13.289, -0.236, 117
32, 141, 37, 135, 8.096, -0.754, 117
39, 173, 47, 165, 11.408, -0.738, 117
41, 176, 47, 169, 9.513, -0.755, 117
35, 180, 40, 173, 8.163, -0.704, 117
56, 13, 63, 5, 10.573, -0.684, 117
37, 169, 44, 161, 10.025, -0.712, 117
37, 27, 45, 20, 9.818, -0.840, 117
26, 128, 32, 119, 10.715, -0.565, 117
32, 153, 38, 147, 8.180, -0.768, 117
29, 172, 44, 161, 18.541, -0.945, 118
29, 75, 34, 55, 21.156, -0.262, 118
58, 148, 41, 150, 17.830, 1.641, 118
44, 161, 40, 138, 23.010, 0.195, 118
43, 47, 47, 42, 6.047, -0.584, 119
49, 51, 52, 46, 5.495, -0.566, 119
66, 85, 70, 78, 7.800, -0.574, 119
41, 150, 44, 144, 6.250, -0.470, 119
41, 150, 44, 144, 6.250, -0.470, 119
18, 165, 22, 162, 4.816, -0.833, 119
52, 173, 54, 168, 5.451, -0.328, 119
77, 176, 81, 171, 5.814, -0.661, 119
29, 177, 32, 173, 5.397, -0.696, 119
42, 19, 46, 13, 6.863, -0.637, 119
42, 19, 46, 13, 6.863, -0.637, 119
40, 22, 44, 16, 6.976, -0.642, 119
80, 29, 83, 23, 6.415, -0.507, 119
84, 34, 88, 28, 7.492, -0.534, 119
37, 57, 41, 52, 5.882, -0.636, 119
67, 81, 71, 74, 8.229, -0.587, 119
72, 83, 75, 88, 5.395, -2.670, 119
22, 103, 26, 100, 5.050, -0.881, 119
58, 112, 60, 106, 6.923, -0.333, 119
46, 120, 48, 115, 5.916, -0.396, 119
54, 137, 57, 130, 7.250, -0.369, 119
41, 154, 43, 149, 5.454, -0.483, 119
51, 155, 52, 150, 5.483, -0.084, 119
69, 180, 72, 174, 7.001, -0.466, 119
76, 182, 79, 175, 8.085, -0.432, 119
76, 182, 79, 175, 8.085, -0.432, 119
84, 19, 89, 13, 8.002, -0.668, 119
65, 41, 70, 35, 7.317, -0.686, 119
42, 42, 45, 36, 6.382, -0.550, 119
44, 72, 47, 66, 6.763, -0.470, 119
62, 84, 66, 78, 7.512, -0.551, 119
52, 86, 55, 81, 6.381, -0.606, 119
21, 122, 26, 119, 5.478, -0.886, 119
43, 123, 45, 117, 6.230, -0.405, 119
40, 138, 42, 134, 5.341, -0.470, 119
57, 145, 59, 138, 7.772, -0.233, 119
51, 148, 54, 141, 6.795, -0.349, 119
17, 161, 21, 159, 4.722, -1.015, 119
57, 84, 60, 79, 6.236, -0.598, 119
49, 113, 51, 107, 6.977, -0.421, 119
52, 118, 54, 112, 6.606, -0.342, 119
56, 131, 59, 123, 8.001, -0.283, 119
65, 142, 68, 136, 6.603, -0.492, 119
34, 143, 36, 138, 5.019, -0.442, 119
47, 151, 49, 145, 5.966, -0.464, 119
80, 171, 83, 163, 8.173, -0.354, 119
86, 41, 90, 34, 7.777, -0.528, 119
64, 96, 68, 89, 7.531, -0.521, 119
34, 96, 38, 92, 6.128, -0.707, 119
56, 177, 58, 171, 5.879, -0.307, 119
62, 180, 65, 174, 6.527, -0.464, 119
75, 68, 80, 62, 7.927, -0.579, 119
69, 167, 72, 161, 6.941, -0.481, 119
21, 62, 22, 57, 4.923, -0.147, 119
65, 72, 69, 66, 7.337, -0.559, 119
44, 161, 45, 156, 4.884, -0.318, 119
16, 129, 19, 125, 5.017, -0.684, 119
59, 63, 62, 59, 5.143, -0.784, 119
55, 39, 66, 55, 19.779, -2.531, 120
32, 48, 45, 36, 18.054, -0.813, 120
67, 34, 80, 15, 23.420, -0.620, 120
70, 35, 51, 34, 19.227, 1.543, 120
29, 54, 45, 70, 22.758, -2.348, 120
35, 116, 45, 100, 18.610, -0.572, 120
47, 131, 54, 111, 20.480, -0.337, 120
55, 181, 61, 167, 15.582, -0.447, 120
60, 79, 74, 62, 21.030, -0.681, 120
35, 100, 46, 83, 19.583, -0.544, 120
58, 171, 63, 154, 18.601, -0.311, 120
9, 11, 6, 33, 22.889, 2.978, 120
40, 74, 53, 83, 16.603, -2.208, 120
15, 23, 25, 14, 13.509, -0.823, 121
6, 33, 17, 27, 13.482, -1.066, 121
37, 106, 42, 87, 19.762, -0.288, 121
54, 111, 64, 96, 18.303, -0.553, 121
35, 62, 38, 77, 15.543, -2.967, 121
32, 65, 30, 82, 17.085, 3.057, 121
47, 91, 57, 76, 17.726, -0.574, 121
51, 95, 62, 76, 21.121, -0.532, 121
45, 100, 53, 85, 17.766, -0.492, 121
8, 8, 29, 6, 21.905, -1.472, 121
46, 83, 54, 66, 19.250, -0.437, 121
42, 92, 56, 103, 18.129, -2.246, 121
40, 101, 49, 87, 16.843, -0.578, 121
29, 119, 35, 107, 13.066, -0.483, 121
89, 19, 83, 30, 12.919, 2.607, 121
85, 42, 97, 31, 16.700, -0.826, 121
53, 83, 62, 68, 17.591, -0.524, 121
20, 133, 30, 124, 13.188, -0.796, 121
38, 148, 44, 136, 13.721, -0.464, 121
100, 46, 81, 50, 18.686, 1.793, 121
69, 54, 80, 43, 14.939, -0.804, 121

